date,commodity,region,minimum_price,maximum_price,modal_price,market_arrivals_tonnes,market_supply_level,rainfall_mm,temperature_c,humidity_pct,predicted_demand_kg
2025-05-19,Tomato,Hazaribagh,16.23,19.39,17.7,86.1,HIGH,0.0,28.7,40.1,91317.0
2025-05-19,Tomato,Deoghar,18.67,24.86,21.55,72.0,HIGH,0.0,28.7,40.1,62967.0
2025-05-19,Tomato,Dumka,16.01,19.58,17.67,64.3,HIGH,0.0,28.7,40.1,66029.0
2025-05-19,Potato,Ranchi,13.14,17.42,15.13,242.9,HIGH,0.0,28.7,40.1,232639.0
2025-05-19,Potato,Jamshedpur,16.29,22.89,19.36,125.1,MODERATE,0.0,28.7,40.1,134307.0
2025-05-19,Potato,Dhanbad,15.27,18.6,16.82,155.3,HIGH,0.0,28.7,40.1,153770.0
2025-05-19,Potato,Bokaro,15.78,19.4,17.46,80.8,MODERATE,0.0,28.7,40.1,78896.0
2025-05-19,Potato,Hazaribagh,10.22,13.49,11.74,82.6,HIGH,0.0,28.7,40.1,84613.0
2025-05-19,Potato,Deoghar,11.92,16.63,14.11,79.5,HIGH,0.0,28.7,40.1,79131.0
2025-05-19,Potato,Dumka,11.28,15.71,13.34,60.8,HIGH,0.0,28.7,40.1,68894.0
2025-05-19,Onion,Ranchi,17.91,22.33,19.97,214.7,HIGH,0.0,28.7,40.1,203626.0
2025-05-19,Onion,Jamshedpur,21.74,28.28,24.78,133.3,HIGH,0.0,28.7,40.1,123950.0
2025-05-19,Onion,Dhanbad,20.7,26.22,23.27,126.6,HIGH,0.0,28.7,40.1,142330.0
2025-05-19,Onion,Bokaro,20.35,24.29,22.18,114.8,HIGH,0.0,28.7,40.1,119273.0
2025-05-19,Onion,Hazaribagh,19.7,23.56,21.5,82.6,HIGH,0.0,28.7,40.1,79772.0
2025-05-19,Onion,Deoghar,19.73,25.17,22.26,79.8,HIGH,0.0,28.7,40.1,71162.0
2025-05-19,Onion,Dumka,16.9,22.92,19.7,78.0,HIGH,0.0,28.7,40.1,86202.0
2025-05-19,Green Chilli,Ranchi,56.02,70.77,62.88,125.9,LOW,0.0,28.7,40.1,120181.0
2025-05-19,Green Chilli,Jamshedpur,39.48,54.98,46.69,88.8,LOW,0.0,28.7,40.1,83002.0
2025-05-19,Green Chilli,Dhanbad,54.71,75.3,64.29,85.8,LOW,0.0,28.7,40.1,73107.0
2025-05-19,Green Chilli,Bokaro,53.15,66.26,59.25,58.0,LOW,0.0,28.7,40.1,65361.0
2025-05-19,Green Chilli,Hazaribagh,43.47,52.33,47.59,71.0,MODERATE,0.0,28.7,40.1,69123.0
2025-05-19,Green Chilli,Deoghar,50.06,65.61,57.29,59.1,MODERATE,0.0,28.7,40.1,54563.0
2025-05-19,Green Chilli,Dumka,37.92,50.35,43.7,41.7,LOW,0.0,28.7,40.1,47694.0
2025-05-20,Tomato,Ranchi,18.3,23.94,20.92,178.0,HIGH,0.0,27.9,43.3,200484.0
2025-05-20,Tomato,Jamshedpur,24.43,33.76,28.77,163.2,HIGH,0.0,27.9,43.3,177214.0
2025-05-20,Tomato,Dhanbad,18.72,25.43,21.84,113.7,HIGH,0.0,27.9,43.3,119625.0
2025-05-20,Tomato,Bokaro,17.17,22.78,19.78,114.8,HIGH,0.0,27.9,43.3,122712.0
2025-05-20,Tomato,Hazaribagh,22.93,28.6,25.57,87.3,HIGH,0.0,27.9,43.3,93623.0
2025-05-20,Tomato,Deoghar,17.74,22.07,19.75,64.2,MODERATE,0.0,27.9,43.3,71783.0
2025-05-20,Tomato,Dumka,17.69,24.9,21.04,58.4,HIGH,0.0,27.9,43.3,63670.0
2025-05-20,Potato,Ranchi,12.18,15.49,13.72,235.3,HIGH,0.0,27.9,43.3,247102.0
2025-05-20,Potato,Jamshedpur,15.19,20.23,17.53,152.5,HIGH,0.0,27.9,43.3,148597.0
2025-05-20,Potato,Dhanbad,16.5,19.94,18.1,118.6,HIGH,0.0,27.9,43.3,135887.0
2025-05-20,Potato,Bokaro,16.01,21.64,18.63,106.8,HIGH,0.0,27.9,43.3,122739.0
2025-05-20,Potato,Hazaribagh,13.5,16.26,14.78,87.1,HIGH,0.0,27.9,43.3,99022.0
2025-05-20,Potato,Deoghar,13.72,17.7,15.57,80.9,HIGH,0.0,27.9,43.3,84405.0
2025-05-20,Potato,Dumka,11.41,15.95,13.52,73.4,HIGH,0.0,27.9,43.3,69220.0
2025-05-20,Onion,Ranchi,18.91,23.6,21.09,228.7,HIGH,0.0,27.9,43.3,201792.0
2025-05-20,Onion,Jamshedpur,18.6,25.67,21.89,143.5,HIGH,0.0,27.9,43.3,150552.0
2025-05-20,Onion,Dhanbad,18.67,24.65,21.45,131.1,HIGH,0.0,27.9,43.3,143215.0
2025-05-20,Onion,Bokaro,20.07,28.26,23.88,115.1,HIGH,0.0,27.9,43.3,106799.0
2025-05-20,Onion,Hazaribagh,19.35,25.1,22.02,101.0,HIGH,0.0,27.9,43.3,89198.0
2025-05-20,Onion,Deoghar,12.99,17.95,15.3,81.4,HIGH,0.0,27.9,43.3,89335.0
2025-05-20,Onion,Dumka,18.58,25.81,21.94,60.6,HIGH,0.0,27.9,43.3,61730.0
2025-05-20,Green Chilli,Ranchi,46.99,63.65,54.74,127.1,LOW,0.0,27.9,43.3,126464.0
2025-05-20,Green Chilli,Jamshedpur,45.67,61.23,52.91,99.7,LOW,0.0,27.9,43.3,112615.0
2025-05-20,Green Chilli,Dhanbad,43.82,56.96,49.93,116.3,HIGH,0.0,27.9,43.3,100975.0
2025-05-20,Green Chilli,Bokaro,44.65,62.84,53.11,72.2,MODERATE,0.0,27.9,43.3,75445.0
2025-05-20,Green Chilli,Hazaribagh,34.67,43.43,38.74,65.4,MODERATE,0.0,27.9,43.3,69270.0
2025-05-20,Green Chilli,Deoghar,51.09,65.02,57.57,49.6,LOW,0.0,27.9,43.3,51877.0
2025-05-20,Green Chilli,Dumka,46.6,65.58,55.43,55.6,HIGH,0.0,27.9,43.3,49207.0
2025-05-21,Tomato,Ranchi,16.27,21.32,18.62,167.1,HIGH,0.24,28.8,38.9,142428.0
2025-05-21,Tomato,Jamshedpur,24.33,30.91,27.39,149.5,HIGH,0.24,28.8,38.9,149755.0
2025-05-21,Tomato,Dhanbad,18.66,25.88,22.02,107.6,MODERATE,0.24,28.8,38.9,110896.0
2025-05-21,Tomato,Bokaro,20.37,25.01,22.53,123.1,HIGH,0.24,28.8,38.9,139339.0
2025-05-21,Tomato,Hazaribagh,21.06,28.65,24.59,56.9,LOW,0.24,28.8,38.9,64954.0
2025-05-21,Tomato,Deoghar,20.01,28.2,23.82,66.1,HIGH,0.24,28.8,38.9,58463.0
2025-05-21,Tomato,Dumka,12.42,16.54,14.34,55.5,HIGH,0.24,28.8,38.9,50184.0
2025-05-21,Potato,Ranchi,14.29,17.71,15.88,154.0,MODERATE,0.24,28.8,38.9,158470.0
2025-05-21,Potato,Jamshedpur,17.24,21.45,19.2,166.9,HIGH,0.24,28.8,38.9,178767.0
2025-05-21,Potato,Dhanbad,15.58,18.53,16.95,120.4,HIGH,0.24,28.8,38.9,108510.0
2025-05-21,Potato,Bokaro,15.03,17.93,16.38,110.7,HIGH,0.24,28.8,38.9,118681.0
2025-05-21,Potato,Hazaribagh,14.76,18.4,16.45,75.5,MODERATE,0.24,28.8,38.9,67476.0
2025-05-21,Potato,Deoghar,14.58,18.99,16.63,80.1,HIGH,0.24,28.8,38.9,86639.0
2025-05-21,Potato,Dumka,12.09,14.88,13.39,56.8,HIGH,0.24,28.8,38.9,52904.0
2025-05-21,Onion,Ranchi,13.82,18.01,15.77,192.9,HIGH,0.24,28.8,38.9,214883.0
2025-05-21,Onion,Jamshedpur,18.19,23.61,20.71,173.9,HIGH,0.24,28.8,38.9,169342.0
2025-05-21,Onion,Dhanbad,19.19,23.86,21.36,142.8,HIGH,0.24,28.8,38.9,159978.0
2025-05-21,Onion,Bokaro,19.74,24.34,21.88,83.6,MODERATE,0.24,28.8,38.9,91307.0
2025-05-21,Onion,Hazaribagh,17.34,23.64,20.27,112.0,HIGH,0.24,28.8,38.9,120514.0
2025-05-21,Onion,Deoghar,20.32,28.08,23.93,81.6,HIGH,0.24,28.8,38.9,85204.0
2025-05-21,Onion,Dumka,17.43,22.8,19.93,52.5,MODERATE,0.24,28.8,38.9,56494.0
2025-05-21,Green Chilli,Ranchi,47.92,62.65,54.77,120.6,LOW,0.24,28.8,38.9,126925.0
2025-05-21,Green Chilli,Jamshedpur,50.94,68.21,58.97,98.8,LOW,0.24,28.8,38.9,113134.0
2025-05-21,Green Chilli,Dhanbad,50.35,63.25,56.35,96.2,MODERATE,0.24,28.8,38.9,85359.0
2025-05-21,Green Chilli,Bokaro,53.71,69.53,61.07,53.0,LOW,0.24,28.8,38.9,60915.0
2025-05-21,Green Chilli,Hazaribagh,44.8,54.86,49.48,66.9,MODERATE,0.24,28.8,38.9,57348.0
2025-05-21,Green Chilli,Deoghar,48.18,58.35,52.91,55.0,MODERATE,0.24,28.8,38.9,49874.0
2025-05-21,Green Chilli,Dumka,51.29,71.71,60.79,43.8,LOW,0.24,28.8,38.9,38822.0
2025-05-22,Tomato,Ranchi,22.28,28.6,25.22,180.1,HIGH,0.0,29.5,32.2,154990.0
2025-05-22,Tomato,Jamshedpur,18.76,26.3,22.27,141.0,HIGH,0.0,29.5,32.2,133483.0
2025-05-22,Tomato,Dhanbad,20.93,26.01,23.29,136.8,HIGH,0.0,29.5,32.2,120238.0
2025-05-22,Tomato,Bokaro,16.01,22.36,18.96,88.7,HIGH,0.0,29.5,32.2,87689.0
2025-05-22,Tomato,Hazaribagh,12.56,16.94,14.6,83.2,HIGH,0.0,29.5,32.2,71257.0
2025-05-22,Tomato,Deoghar,19.61,24.79,22.02,67.4,HIGH,0.0,29.5,32.2,59377.0
2025-05-22,Tomato,Dumka,18.98,22.7,20.71,65.2,HIGH,0.0,29.5,32.2,63402.0
2025-05-22,Potato,Ranchi,12.86,17.82,15.17,217.7,HIGH,0.0,29.5,32.2,198962.0
2025-05-22,Potato,Jamshedpur,15.58,18.87,17.11,138.1,HIGH,0.0,29.5,32.2,125476.0
2025-05-22,Potato,Dhanbad,15.19,20.86,17.83,109.6,MODERATE,0.0,29.5,32.2,121618.0
2025-05-22,Potato,Bokaro,15.24,18.93,16.96,102.9,HIGH,0.0,29.5,32.2,96516.0
2025-05-22,Potato,Hazaribagh,11.79,15.4,13.47,97.2,HIGH,0.0,29.5,32.2,104829.0
2025-05-22,Potato,Deoghar,11.99,16.87,14.26,77.3,HIGH,0.0,29.5,32.2,73032.0
2025-05-22,Potato,Dumka,12.36,14.83,13.51,49.0,MODERATE,0.0,29.5,32.2,49110.0
2025-05-22,Onion,Ranchi,18.74,23.95,21.16,214.7,HIGH,0.0,29.5,32.2,210900.0
2025-05-22,Onion,Jamshedpur,15.2,20.08,17.47,152.1,HIGH,0.0,29.5,32.2,136340.0
2025-05-22,Onion,Dhanbad,20.89,28.7,24.52,135.0,HIGH,0.0,29.5,32.2,135828.0
2025-05-22,Onion,Bokaro,19.64,26.41,22.79,104.3,HIGH,0.0,29.5,32.2,106141.0
2025-05-22,Onion,Hazaribagh,19.52,26.29,22.67,90.4,HIGH,0.0,29.5,32.2,87024.0
2025-05-22,Onion,Deoghar,16.8,20.95,18.73,73.2,HIGH,0.0,29.5,32.2,68809.0
2025-05-22,Onion,Dumka,15.25,21.18,18.01,76.5,HIGH,0.0,29.5,32.2,84767.0
2025-05-22,Green Chilli,Ranchi,40.51,55.8,47.62,115.0,LOW,0.0,29.5,32.2,123266.0
2025-05-22,Green Chilli,Jamshedpur,49.26,68.38,58.15,119.0,MODERATE,0.0,29.5,32.2,113304.0
2025-05-22,Green Chilli,Dhanbad,44.53,61.43,52.39,89.4,LOW,0.0,29.5,32.2,86326.0
2025-05-22,Green Chilli,Bokaro,48.61,60.37,54.08,70.1,LOW,0.0,29.5,32.2,70885.0
2025-05-22,Green Chilli,Hazaribagh,36.3,50.25,42.79,64.7,MODERATE,0.0,29.5,32.2,57025.0
2025-05-22,Green Chilli,Deoghar,49.45,63.75,56.1,54.8,MODERATE,0.0,29.5,32.2,60693.0
2025-05-22,Green Chilli,Dumka,42.86,52.27,47.24,55.6,HIGH,0.0,29.5,32.2,58733.0
2025-05-23,Tomato,Ranchi,18.82,25.59,21.97,168.3,HIGH,0.0,29.3,49.5,159923.0
2025-05-23,Tomato,Jamshedpur,23.65,29.34,26.3,120.1,MODERATE,0.0,29.3,49.5,110469.0
2025-05-23,Tomato,Dhanbad,22.39,27.55,24.79,116.5,HIGH,0.0,29.3,49.5,101478.0
2025-05-23,Tomato,Bokaro,18.19,23.97,20.88,93.5,HIGH,0.0,29.3,49.5,98141.0
2025-05-23,Tomato,Hazaribagh,22.15,28.75,25.22,68.1,MODERATE,0.0,29.3,49.5,63180.0
2025-05-23,Tomato,Deoghar,20.57,27.68,23.88,84.1,HIGH,0.0,29.3,49.5,89108.0
2025-05-23,Tomato,Dumka,18.01,24.52,21.04,61.6,HIGH,0.0,29.3,49.5,61774.0
2025-05-23,Potato,Ranchi,14.07,18.16,15.97,216.8,HIGH,0.0,29.3,49.5,236204.0
2025-05-23,Potato,Jamshedpur,16.85,20.83,18.7,139.0,HIGH,0.0,29.3,49.5,136543.0
2025-05-23,Potato,Dhanbad,16.51,20.19,18.22,122.4,HIGH,0.0,29.3,49.5,117620.0
2025-05-23,Potato,Bokaro,13.81,19.21,16.32,96.4,HIGH,0.0,29.3,49.5,92979.0
2025-05-23,Potato,Hazaribagh,11.69,16.08,13.73,81.4,HIGH,0.0,29.3,49.5,86533.0
2025-05-23,Potato,Deoghar,16.17,21.68,18.73,59.2,MODERATE,0.0,29.3,49.5,65180.0
2025-05-23,Potato,Dumka,11.48,16.0,13.58,52.3,MODERATE,0.0,29.3,49.5,59214.0
2025-05-23,Onion,Ranchi,21.57,27.38,24.27,211.2,HIGH,0.0,29.3,49.5,195296.0
2025-05-23,Onion,Jamshedpur,17.08,21.58,19.17,172.3,HIGH,0.0,29.3,49.5,196496.0
2025-05-23,Onion,Dhanbad,23.1,27.93,25.35,116.0,HIGH,0.0,29.3,49.5,103696.0
2025-05-23,Onion,Bokaro,19.0,26.74,22.6,98.6,HIGH,0.0,29.3,49.5,89845.0
2025-05-23,Onion,Hazaribagh,20.49,26.64,23.35,99.5,HIGH,0.0,29.3,49.5,94868.0
2025-05-23,Onion,Deoghar,14.47,18.28,16.24,74.7,HIGH,0.0,29.3,49.5,78338.0
2025-05-23,Onion,Dumka,15.63,21.1,18.17,73.9,HIGH,0.0,29.3,49.5,83750.0
2025-05-23,Green Chilli,Ranchi,50.61,66.76,58.12,152.5,MODERATE,0.0,29.3,49.5,160572.0
2025-05-23,Green Chilli,Jamshedpur,54.96,66.66,60.4,91.8,LOW,0.0,29.3,49.5,81293.0
2025-05-23,Green Chilli,Dhanbad,44.95,54.19,49.25,90.6,MODERATE,0.0,29.3,49.5,93410.0
2025-05-23,Green Chilli,Bokaro,44.96,54.45,49.37,70.0,LOW,0.0,29.3,49.5,77792.0
2025-05-23,Green Chilli,Hazaribagh,41.29,54.14,47.27,67.1,MODERATE,0.0,29.3,49.5,71459.0
2025-05-23,Green Chilli,Deoghar,35.37,47.95,41.22,45.6,LOW,0.0,29.3,49.5,39999.0
2025-05-23,Green Chilli,Dumka,42.22,54.34,47.86,53.4,MODERATE,0.0,29.3,49.5,52639.0
2025-05-24,Tomato,Ranchi,12.87,15.84,14.25,204.0,HIGH,0.0,26.9,35.4,212320.0
2025-05-24,Tomato,Jamshedpur,23.32,28.14,25.56,115.5,MODERATE,0.0,26.9,35.4,126959.0
2025-05-24,Tomato,Dhanbad,22.86,27.32,24.93,124.4,HIGH,0.0,26.9,35.4,131802.0
2025-05-24,Tomato,Bokaro,16.84,23.6,19.98,90.2,HIGH,0.0,26.9,35.4,102992.0
2025-05-24,Tomato,Hazaribagh,20.79,28.12,24.2,71.8,MODERATE,0.0,26.9,35.4,81651.0
2025-05-24,Tomato,Deoghar,20.95,26.99,23.76,80.0,HIGH,0.0,26.9,35.4,84683.0
2025-05-24,Tomato,Dumka,16.59,22.0,19.11,81.9,HIGH,0.0,26.9,35.4,70649.0
2025-05-24,Potato,Ranchi,15.13,18.29,16.6,170.5,HIGH,0.0,26.9,35.4,181913.0
2025-05-24,Potato,Jamshedpur,15.94,22.01,18.76,159.4,HIGH,0.0,26.9,35.4,159578.0
2025-05-24,Potato,Dhanbad,17.34,22.7,19.83,110.1,HIGH,0.0,26.9,35.4,105467.0
2025-05-24,Potato,Bokaro,14.33,19.65,16.8,108.3,HIGH,0.0,26.9,35.4,106270.0
2025-05-24,Potato,Hazaribagh,11.74,14.45,13.0,103.2,HIGH,0.0,26.9,35.4,101298.0
2025-05-24,Potato,Deoghar,16.11,19.36,17.62,101.5,HIGH,0.0,26.9,35.4,114804.0
2025-05-24,Potato,Dumka,11.68,13.98,12.75,68.9,HIGH,0.0,26.9,35.4,69085.0
2025-05-24,Onion,Ranchi,16.7,23.43,19.83,192.3,HIGH,0.0,26.9,35.4,216804.0
2025-05-24,Onion,Jamshedpur,21.93,26.83,24.21,185.5,HIGH,0.0,26.9,35.4,159486.0
2025-05-24,Onion,Dhanbad,21.21,27.34,24.06,140.3,HIGH,0.0,26.9,35.4,127144.0
2025-05-24,Onion,Bokaro,19.12,25.58,22.12,73.7,MODERATE,0.0,26.9,35.4,75599.0
2025-05-24,Onion,Hazaribagh,17.77,21.51,19.51,93.1,HIGH,0.0,26.9,35.4,98993.0
2025-05-24,Onion,Deoghar,19.48,27.31,23.12,71.1,HIGH,0.0,26.9,35.4,64104.0
2025-05-24,Onion,Dumka,17.01,22.67,19.64,69.1,HIGH,0.0,26.9,35.4,74488.0
2025-05-24,Green Chilli,Ranchi,46.48,63.81,54.54,132.2,LOW,0.0,26.9,35.4,143589.0
2025-05-24,Green Chilli,Jamshedpur,44.96,56.01,50.1,116.4,MODERATE,0.0,26.9,35.4,117137.0
2025-05-24,Green Chilli,Dhanbad,47.6,66.17,56.24,89.8,LOW,0.0,26.9,35.4,95639.0
2025-05-24,Green Chilli,Bokaro,57.82,68.68,62.87,88.4,HIGH,0.0,26.9,35.4,87092.0
2025-05-24,Green Chilli,Hazaribagh,48.77,66.19,56.87,48.2,LOW,0.0,26.9,35.4,55425.0
2025-05-24,Green Chilli,Deoghar,47.41,57.62,52.16,46.6,LOW,0.0,26.9,35.4,52299.0
2025-05-24,Green Chilli,Dumka,58.19,70.66,63.99,50.7,MODERATE,0.0,26.9,35.4,55551.0
2025-05-25,Tomato,Ranchi,20.99,25.87,23.26,196.1,HIGH,0.0,31.6,51.4,182895.0
2025-05-25,Tomato,Jamshedpur,19.65,24.87,22.08,162.3,HIGH,0.0,31.6,51.4,147330.0
2025-05-25,Tomato,Dhanbad,20.88,28.45,24.4,105.7,MODERATE,0.0,31.6,51.4,117838.0
2025-05-25,Tomato,Bokaro,22.48,26.7,24.44,97.8,HIGH,0.0,31.6,51.4,95962.0
2025-05-25,Tomato,Hazaribagh,17.33,22.11,19.55,71.8,MODERATE,0.0,31.6,51.4,75653.0
2025-05-25,Tomato,Deoghar,21.39,26.72,23.87,64.6,MODERATE,0.0,31.6,51.4,68267.0
2025-05-25,Tomato,Dumka,17.67,23.09,20.19,45.9,MODERATE,0.0,31.6,51.4,48472.0
2025-05-25,Potato,Ranchi,12.32,16.06,14.06,135.2,MODERATE,0.0,31.6,51.4,127439.0
2025-05-25,Potato,Jamshedpur,15.4,21.53,18.25,175.1,HIGH,0.0,31.6,51.4,182328.0
2025-05-25,Potato,Dhanbad,15.39,20.89,17.95,138.1,HIGH,0.0,31.6,51.4,125506.0
2025-05-25,Potato,Bokaro,13.93,19.63,16.58,108.3,HIGH,0.0,31.6,51.4,104379.0
2025-05-25,Potato,Hazaribagh,12.38,16.29,14.2,94.3,HIGH,0.0,31.6,51.4,87800.0
2025-05-25,Potato,Deoghar,16.67,19.85,18.15,83.0,HIGH,0.0,31.6,51.4,73227.0
2025-05-25,Potato,Dumka,12.71,17.22,14.81,75.2,HIGH,0.0,31.6,51.4,75000.0
2025-05-25,Onion,Ranchi,16.32,22.37,19.13,177.1,HIGH,0.0,31.6,51.4,184483.0
2025-05-25,Onion,Jamshedpur,21.49,25.57,23.39,143.6,HIGH,0.0,31.6,51.4,148799.0
2025-05-25,Onion,Dhanbad,23.31,29.68,26.27,155.4,HIGH,0.0,31.6,51.4,164943.0
2025-05-25,Onion,Bokaro,22.93,27.71,25.15,111.8,HIGH,0.0,31.6,51.4,108665.0
2025-05-25,Onion,Hazaribagh,16.75,21.27,18.85,100.5,HIGH,0.0,31.6,51.4,90215.0
2025-05-25,Onion,Deoghar,18.9,25.78,22.1,83.7,HIGH,0.0,31.6,51.4,88102.0
2025-05-25,Onion,Dumka,19.23,24.14,21.51,67.5,HIGH,0.0,31.6,51.4,68162.0
2025-05-25,Green Chilli,Ranchi,55.95,74.03,64.36,138.7,MODERATE,0.0,31.6,51.4,157091.0
2025-05-25,Green Chilli,Jamshedpur,35.99,47.6,41.39,119.4,MODERATE,0.0,31.6,51.4,129520.0
2025-05-25,Green Chilli,Dhanbad,52.25,72.83,61.82,106.9,MODERATE,0.0,31.6,51.4,117579.0
2025-05-25,Green Chilli,Bokaro,55.58,68.87,61.76,73.4,MODERATE,0.0,31.6,51.4,66960.0
2025-05-25,Green Chilli,Hazaribagh,53.65,66.66,59.7,55.3,LOW,0.0,31.6,51.4,54410.0
2025-05-25,Green Chilli,Deoghar,49.42,66.96,57.58,44.1,LOW,0.0,31.6,51.4,42501.0
2025-05-25,Green Chilli,Dumka,47.05,62.27,54.13,35.7,LOW,0.0,31.6,51.4,40997.0
2025-05-26,Tomato,Ranchi,18.16,25.17,21.42,169.6,HIGH,0.0,30.9,44.7,163873.0
2025-05-26,Tomato,Jamshedpur,19.75,26.68,22.97,112.2,MODERATE,0.0,30.9,44.7,107763.0
2025-05-26,Tomato,Dhanbad,25.84,33.24,29.28,110.8,HIGH,0.0,30.9,44.7,107657.0
2025-05-26,Tomato,Bokaro,26.55,31.67,28.93,85.5,MODERATE,0.0,30.9,44.7,96043.0
2025-05-26,Tomato,Hazaribagh,16.8,20.21,18.39,71.9,MODERATE,0.0,30.9,44.7,63512.0
2025-05-26,Tomato,Deoghar,19.01,23.95,21.31,71.5,HIGH,0.0,30.9,44.7,76769.0
2025-05-26,Tomato,Dumka,17.52,24.14,20.6,55.8,HIGH,0.0,30.9,44.7,50555.0
2025-05-26,Potato,Ranchi,14.39,18.71,16.4,176.6,HIGH,0.0,30.9,44.7,169820.0
2025-05-26,Potato,Jamshedpur,17.16,23.91,20.3,133.5,HIGH,0.0,30.9,44.7,130396.0
2025-05-26,Potato,Dhanbad,15.51,20.09,17.64,102.4,MODERATE,0.0,30.9,44.7,108180.0
2025-05-26,Potato,Bokaro,13.47,17.53,15.36,136.1,HIGH,0.0,30.9,44.7,116425.0
2025-05-26,Potato,Hazaribagh,9.67,12.88,11.16,85.0,HIGH,0.0,30.9,44.7,80500.0
2025-05-26,Potato,Deoghar,12.64,17.81,15.04,67.1,HIGH,0.0,30.9,44.7,64378.0
2025-05-26,Potato,Dumka,10.48,14.01,12.12,55.7,HIGH,0.0,30.9,44.7,55394.0
2025-05-26,Onion,Ranchi,14.13,19.85,16.79,257.2,HIGH,0.0,30.9,44.7,228335.0
2025-05-26,Onion,Jamshedpur,18.02,25.09,21.31,123.5,MODERATE,0.0,30.9,44.7,133920.0
2025-05-26,Onion,Dhanbad,20.97,29.2,24.8,112.0,HIGH,0.0,30.9,44.7,102130.0
2025-05-26,Onion,Bokaro,20.67,24.81,22.6,98.7,HIGH,0.0,30.9,44.7,96682.0
2025-05-26,Onion,Hazaribagh,15.67,20.73,18.02,91.1,HIGH,0.0,30.9,44.7,101324.0
2025-05-26,Onion,Deoghar,18.23,24.51,21.15,91.9,HIGH,0.0,30.9,44.7,88232.0
2025-05-26,Onion,Dumka,15.44,21.61,18.31,60.4,HIGH,0.0,30.9,44.7,64846.0
2025-05-26,Green Chilli,Ranchi,46.17,63.93,54.43,140.6,MODERATE,0.0,30.9,44.7,154505.0
2025-05-26,Green Chilli,Jamshedpur,62.66,75.67,68.71,125.0,MODERATE,0.0,30.9,44.7,111836.0
2025-05-26,Green Chilli,Dhanbad,56.52,68.67,62.17,94.5,MODERATE,0.0,30.9,44.7,94232.0
2025-05-26,Green Chilli,Bokaro,65.98,78.51,71.81,83.0,MODERATE,0.0,30.9,44.7,88967.0
2025-05-26,Green Chilli,Hazaribagh,42.08,57.08,49.06,63.7,MODERATE,0.0,30.9,44.7,67706.0
2025-05-26,Green Chilli,Deoghar,41.19,57.73,48.88,50.6,LOW,0.0,30.9,44.7,46686.0
2025-05-26,Green Chilli,Dumka,47.88,60.16,53.59,42.6,LOW,0.0,30.9,44.7,40400.0
2025-05-27,Tomato,Ranchi,13.02,15.6,14.22,157.6,MODERATE,0.0,29.1,36.3,151723.0
2025-05-27,Tomato,Jamshedpur,16.73,23.5,19.88,122.3,MODERATE,0.0,29.1,36.3,111742.0
2025-05-27,Tomato,Dhanbad,21.52,26.0,23.6,126.1,HIGH,0.0,29.1,36.3,123554.0
2025-05-27,Tomato,Bokaro,17.78,24.23,20.78,90.3,HIGH,0.0,29.1,36.3,84628.0
2025-05-27,Tomato,Hazaribagh,17.37,21.57,19.32,70.4,MODERATE,0.0,29.1,36.3,68841.0
2025-05-27,Tomato,Deoghar,25.16,32.88,28.75,51.8,LOW,0.0,29.1,36.3,49876.0
2025-05-27,Tomato,Dumka,14.1,18.66,16.22,58.7,HIGH,0.0,29.1,36.3,50522.0
2025-05-27,Potato,Ranchi,14.41,17.35,15.78,185.5,HIGH,0.0,29.1,36.3,160613.0
2025-05-27,Potato,Jamshedpur,16.35,20.64,18.35,176.9,HIGH,0.0,29.1,36.3,175325.0
2025-05-27,Potato,Dhanbad,15.37,18.29,16.73,134.4,HIGH,0.0,29.1,36.3,150993.0
2025-05-27,Potato,Bokaro,14.74,20.01,17.19,95.7,HIGH,0.0,29.1,36.3,82056.0
2025-05-27,Potato,Hazaribagh,13.38,17.21,15.16,80.9,HIGH,0.0,29.1,36.3,73283.0
2025-05-27,Potato,Deoghar,15.62,18.57,16.99,69.6,HIGH,0.0,29.1,36.3,65816.0
2025-05-27,Potato,Dumka,12.84,16.07,14.34,57.0,HIGH,0.0,29.1,36.3,50545.0
2025-05-27,Onion,Ranchi,15.5,20.25,17.71,210.6,HIGH,0.0,29.1,36.3,237747.0
2025-05-27,Onion,Jamshedpur,19.49,23.51,21.36,154.8,HIGH,0.0,29.1,36.3,165763.0
2025-05-27,Onion,Dhanbad,20.23,24.83,22.37,106.2,MODERATE,0.0,29.1,36.3,109871.0
2025-05-27,Onion,Bokaro,20.39,24.47,22.29,124.8,HIGH,0.0,29.1,36.3,116200.0
2025-05-27,Onion,Hazaribagh,12.21,16.71,14.3,84.8,HIGH,0.0,29.1,36.3,90743.0
2025-05-27,Onion,Deoghar,15.96,20.86,18.24,105.1,HIGH,0.0,29.1,36.3,112830.0
2025-05-27,Onion,Dumka,15.62,20.33,17.81,56.4,HIGH,0.0,29.1,36.3,60398.0
2025-05-27,Green Chilli,Ranchi,40.53,53.13,46.39,130.9,LOW,0.0,29.1,36.3,121076.0
2025-05-27,Green Chilli,Jamshedpur,43.61,57.65,50.14,112.8,MODERATE,0.0,29.1,36.3,118155.0
2025-05-27,Green Chilli,Dhanbad,46.4,59.15,52.33,95.5,MODERATE,0.0,29.1,36.3,99072.0
2025-05-27,Green Chilli,Bokaro,52.74,71.6,61.51,68.6,LOW,0.0,29.1,36.3,60960.0
