date,commodity,region,minimum_price,maximum_price,modal_price,market_arrivals_tonnes,market_supply_level,rainfall_mm,temperature_c,humidity_pct,predicted_demand_kg,day_of_week,day_of_month,month,week_of_year,is_weekend,season,season_code,is_festival_season,distance_to_ranchi_km,statewide_avg_modal,price_lag_1,price_lag_2,price_lag_3,price_lag_7,price_lag_14,price_lag_21,price_lag_30,price_rolling_mean_3,price_rolling_mean_7,price_rolling_mean_14,price_rolling_mean_30,price_rolling_std_7,price_rolling_std_14,price_rolling_std_30,price_change_1d,price_change_7d,price_change_14d,neighbor_market_price,neighbor_market_price_change,market_arrivals_lag_1,arrivals_rolling_mean_7,rainfall_rolling_sum_7,temperature_lag_1,predicted_demand_lag_1,commodity_code,region_code
2025-06-02,Potato,Dumka,12.14,15.44,13.67,61.8,HIGH,15.67,30.7,79.0,54018.0,0,2,6,23,0,Kharif,0,0,284.86,16.21,16.28,13.18,14.01,12.12,13.34,14.27,16.36,14.489999999999997,14.361428571428572,13.959285714285715,14.201999999999998,1.4254406169253975,1.1352970759006904,1.2459462544448532,3.1000000000000014,4.160000000000002,2.9400000000000013,16.541428571428572,0.1914285714285704,62.8,62.128571428571426,8.600000000000012,32.2,53931.0,2,3
2025-06-03,Potato,Dumka,10.92,15.35,12.98,63.6,HIGH,24.0,32.7,93.9,55785.0,1,3,6,23,0,Kharif,0,0,284.86,16.092857142857145,13.67,16.28,13.18,14.34,13.52,14.07,16.64,14.376666666666665,14.582857142857142,13.982857142857142,14.112333333333334,1.1031880209300318,1.1248277035335557,1.1803555377096928,-2.610000000000001,-0.6699999999999999,0.15000000000000036,16.21,-0.33142857142857096,61.8,63.0,24.270000000000014,30.7,54018.0,2,3
2025-06-04,Potato,Dumka,13.06,17.67,15.2,63.7,HIGH,12.83,31.2,91.0,61995.0,2,4,6,23,0,Kharif,0,0,284.86,15.981428571428571,12.98,13.67,16.28,15.62,13.39,15.08,16.02,14.309999999999997,14.38857142857143,13.944285714285714,13.990333333333334,1.2614862738243822,1.1508773528564575,1.0962396017146308,-0.6899999999999995,-2.639999999999999,-0.41000000000000014,16.092857142857145,-0.11714285714285566,63.6,63.94285714285714,48.27000000000001,32.7,55785.0,2,3
2025-06-05,Potato,Dumka,12.22,16.89,14.39,50.2,MODERATE,12.0,31.2,83.6,42843.0,3,5,6,23,0,Kharif,0,0,284.86,15.772857142857143,15.2,12.98,13.67,14.98,13.51,12.2,13.9,13.949999999999998,14.328571428571427,14.073571428571428,13.963,1.201726931980524,1.1849804097232115,1.053267985023516,2.219999999999999,0.21999999999999886,1.6899999999999995,15.981428571428571,-0.11142857142857387,63.7,65.45714285714286,60.76000000000001,31.2,61995.0,2,3
2025-06-06,Potato,Dumka,12.48,16.89,14.53,63.7,HIGH,24.63,29.8,86.5,66594.0,4,6,6,23,0,Kharif,0,0,284.86,15.547142857142857,14.39,15.2,12.98,14.01,13.58,14.49,14.08,14.189999999999998,14.244285714285713,14.13642857142857,13.979333333333333,1.1686581642044034,1.176092664734876,1.0560529418980804,-0.8099999999999987,0.3800000000000008,0.8100000000000005,15.772857142857143,-0.20857142857142819,50.2,63.08571428571428,72.11000000000001,31.2,42843.0,2,3
2025-06-07,Potato,Dumka,12.5,16.06,14.16,56.4,HIGH,0.52,30.8,82.8,53394.0,5,7,6,23,1,Kharif,0,0,284.86,16.25857142857143,14.53,14.39,15.2,13.18,12.75,12.62,13.81,14.706666666666663,14.318571428571428,14.204285714285716,13.994333333333334,1.1678103238029092,1.168902932639532,1.060717659899478,0.1399999999999988,1.3499999999999996,1.7799999999999994,15.547142857142857,-0.22571428571428598,63.7,61.55714285714286,96.74000000000001,29.8,66594.0,2,3
2025-06-08,Potato,Dumka,9.98,11.92,10.88,67.8,HIGH,3.45,34.4,85.3,69453.0,6,8,6,23,1,Kharif,0,0,284.86,16.28142857142857,14.16,14.53,14.39,16.28,14.81,13.56,13.59,14.359999999999998,14.45857142857143,14.305000000000001,14.006,1.0625665245279121,1.092187290221929,1.0605450778107464,-0.3699999999999992,-2.120000000000001,-0.6500000000000004,16.25857142857143,0.7114285714285717,56.4,60.31428571428571,97.26,30.8,53394.0,2,3
2025-06-09,Potato,Dumka,13.08,16.04,14.46,54.8,MODERATE,4.61,28.9,92.1,50731.0,0,9,6,24,0,Kharif,0,0,284.86,15.698571428571428,10.88,14.16,14.53,13.67,12.12,13.34,13.57,13.189999999999998,13.687142857142858,14.024285714285714,13.915666666666665,1.4199262220940077,1.4109392086651584,1.203041213308661,-3.2799999999999994,-2.789999999999999,-1.2399999999999984,16.28142857142857,0.022857142857141355,67.8,61.02857142857143,93.10000000000001,34.4,69453.0,2,3
2025-06-10,Potato,Dumka,11.37,14.23,12.7,64.5,HIGH,5.26,33.0,75.8,63378.0,1,10,6,24,0,Kharif,0,0,284.86,15.618571428571428,14.46,10.88,14.16,12.98,14.34,13.52,16.37,13.166666666666664,13.799999999999999,14.191428571428572,13.945333333333334,1.449425173416352,1.3024288384092657,1.2051948857522228,3.58,1.4800000000000004,0.120000000000001,15.698571428571428,-0.5828571428571419,54.8,60.028571428571425,82.04,28.9,50731.0,2,3
2025-06-11,Potato,Dumka,11.82,15.03,13.31,57.7,HIGH,1.57,28.7,96.0,62786.0,2,11,6,24,0,Kharif,0,0,284.86,15.917142857142858,12.7,14.46,10.88,15.2,15.62,13.39,14.27,12.679999999999998,13.76,14.074285714285713,13.823,1.4793805009754435,1.3604960310668566,1.1347980224356096,-1.7600000000000016,-2.5,-2.92,15.618571428571428,-0.08000000000000007,64.5,60.15714285714285,63.30000000000001,33.0,63378.0,2,3
2025-06-12,Potato,Dumka,14.01,17.27,15.53,69.6,HIGH,2.1,32.3,88.9,68261.0,3,12,6,24,0,Kharif,0,0,284.86,15.832857142857142,13.31,12.7,14.46,14.39,14.98,13.51,14.07,13.489999999999997,13.49,13.909285714285714,13.791,1.3385315336839652,1.2972187069363348,1.135293824948039,0.6100000000000012,-1.08,-1.67,15.917142857142858,0.2985714285714298,57.7,59.300000000000004,52.040000000000006,28.7,62786.0,2,3
2025-06-13,Potato,Dumka,13.38,16.67,14.91,58.2,HIGH,0.77,34.8,82.6,51115.0,4,13,6,24,0,Kharif,0,0,284.86,16.458571428571428,15.53,13.31,12.7,14.53,14.01,13.58,15.08,13.846666666666664,13.652857142857144,13.948571428571428,13.839666666666666,1.5229326345979635,1.339769538981098,1.1781501670379657,2.219999999999999,1.0,1.5199999999999996,15.832857142857142,-0.0842857142857163,69.6,62.07142857142857,42.14000000000001,32.3,68261.0,2,3
2025-06-14,Potato,Dumka,12.03,16.78,14.24,72.9,HIGH,4.29,32.3,91.6,75217.0,5,14,6,24,1,Kharif,0,0,284.86,16.43,14.91,15.53,13.31,14.16,13.18,12.75,12.2,14.58333333333333,13.707142857142857,14.012857142857143,13.834,1.5655852397288463,1.364311201648754,1.1723733664428155,-0.6199999999999992,0.75,1.7300000000000004,16.458571428571428,0.6257142857142863,58.2,61.285714285714285,18.280000000000015,34.8,51115.0,2,3
2025-06-15,Potato,Dumka,12.62,15.51,13.96,59.4,HIGH,8.47,30.3,87.2,64577.0,6,15,6,24,1,Kharif,0,0,284.86,15.948571428571428,14.24,14.91,15.53,10.88,16.28,14.81,14.49,14.89333333333333,13.718571428571428,14.088571428571429,13.902,1.5697285176256772,1.3437940383785145,1.132824970501947,-0.6699999999999999,3.3599999999999994,-2.040000000000001,16.43,-0.02857142857142847,72.9,63.642857142857146,22.050000000000015,32.3,75217.0,2,3
2025-06-16,Potato,Dumka,12.91,15.56,14.14,58.1,HIGH,3.66,32.0,79.8,50177.0,0,16,6,25,0,Kharif,0,0,284.86,16.04,13.96,14.24,14.91,14.46,13.67,12.12,12.62,14.369999999999997,14.15857142857143,13.922857142857143,13.884333333333332,0.9513048682628779,1.1866204666477547,1.127458794516663,-0.27999999999999936,-0.5,0.2900000000000009,15.948571428571428,-0.4814285714285713,59.4,62.44285714285714,27.070000000000014,30.3,64577.0,2,3
2025-06-17,Potato,Dumka,11.75,14.22,12.9,73.0,HIGH,0.84,32.6,81.5,67338.0,1,17,6,25,0,Kharif,0,0,284.86,15.66,14.14,13.96,14.24,12.7,12.98,14.34,13.56,14.113333333333332,14.112857142857143,13.956428571428573,13.934999999999999,0.9420494375863937,1.185564501329385,1.1025604995518608,0.17999999999999972,1.4400000000000013,1.1600000000000001,16.04,0.09142857142857075,58.1,62.91428571428572,26.12000000000002,32.0,50177.0,2,3
2025-06-18,Potato,Dumka,11.4,15.01,13.08,78.1,HIGH,12.7,28.3,77.0,72712.0,2,18,6,25,0,Kharif,0,0,284.86,15.984285714285715,12.9,14.14,13.96,13.31,15.2,15.62,13.34,13.666666666666664,14.141428571428573,13.950714285714286,13.913,0.8938573445358329,1.1908139703946699,1.116793902512585,-1.2400000000000002,-0.41000000000000014,-2.299999999999999,15.66,-0.379999999999999,73.0,64.12857142857143,21.700000000000017,32.6,67338.0,2,3
2025-06-19,Potato,Dumka,14.13,18.36,16.1,61.5,HIGH,27.45,32.4,92.3,58455.0,3,19,6,25,0,Kharif,0,0,284.86,16.490000000000002,13.08,12.9,14.14,15.53,14.39,14.98,13.52,13.37333333333333,14.108571428571429,13.799285714285714,13.904333333333334,0.9328884994363743,1.153952833895881,1.1223887191081543,0.17999999999999972,-2.4499999999999993,-1.3100000000000005,15.984285714285715,0.32428571428571473,78.1,67.04285714285714,32.83000000000001,28.3,72712.0,2,3
2025-06-20,Potato,Dumka,12.63,17.36,14.83,62.2,HIGH,17.94,30.5,78.2,63094.0,4,20,6,25,0,Kharif,0,0,284.86,16.647142857142857,16.1,13.08,12.9,14.91,14.53,14.01,13.39,14.026666666666666,14.19,13.921428571428573,13.990333333333334,1.089388207512073,1.3022575495169644,1.1888025947124436,3.0200000000000014,1.1900000000000013,1.570000000000002,16.490000000000002,0.5057142857142871,61.5,65.88571428571429,58.180000000000014,32.4,58455.0,2,3
2025-06-21,Potato,Dumka,11.62,15.69,13.51,50.3,MODERATE,15.2,29.9,89.2,47981.0,5,21,6,25,1,Kharif,0,0,284.86,16.66142857142857,14.83,16.1,13.08,14.24,14.16,13.18,13.51,14.67,14.178571428571429,13.942857142857141,14.038333333333332,1.0809629745651113,1.315443350658026,1.192791808678368,-1.2700000000000014,0.5899999999999999,0.6699999999999999,16.647142857142857,0.1571428571428548,62.2,66.45714285714287,75.35000000000002,30.5,63094.0,2,3
2025-06-22,Potato,Dumka,13.55,16.54,14.94,66.5,HIGH,5.39,34.6,80.0,65947.0,6,22,6,25,1,Kharif,0,0,284.86,16.784285714285712,13.51,14.83,16.1,13.96,10.88,16.28,13.58,14.813333333333333,14.074285714285713,13.896428571428572,14.038333333333332,1.1089012150600266,1.3186567007772327,1.192791808678368,-1.3200000000000003,-0.45000000000000107,2.629999999999999,16.66142857142857,0.014285714285712459,50.3,63.22857142857142,86.26000000000002,29.9,47981.0,2,3
2025-06-23,Potato,Dumka,12.44,15.86,14.03,60.9,HIGH,3.88,37.4,93.2,66948.0,0,23,6,26,0,Kharif,0,0,284.86,16.220000000000002,14.94,13.51,14.83,14.14,14.46,13.67,12.75,14.426666666666664,14.214285714285714,14.186428571428573,14.083666666666666,1.1530518511447234,1.0159467516543517,1.2005903241474254,1.4299999999999997,0.7999999999999989,0.47999999999999865,16.784285714285712,0.12285714285714278,66.5,64.24285714285715,83.18,34.6,65947.0,2,3
2025-06-24,Potato,Dumka,13.23,16.73,14.86,63.8,HIGH,8.15,35.4,86.5,55212.0,1,24,6,26,0,Kharif,0,0,284.86,16.794285714285714,14.03,14.94,13.51,12.9,12.7,12.98,14.81,14.159999999999997,14.198571428571428,14.155714285714286,14.126333333333333,1.1549809316091129,1.0135369469616622,1.1740101724674752,-0.9100000000000001,1.129999999999999,1.33,16.220000000000002,-0.5642857142857096,60.9,64.64285714285714,83.40000000000002,37.4,66948.0,2,3
2025-06-25,Potato,Dumka,11.72,14.99,13.24,67.8,HIGH,0.59,31.4,93.5,58581.0,2,25,6,26,0,Kharif,0,0,284.86,15.452857142857143,14.86,14.03,14.94,13.08,13.31,15.2,12.12,14.609999999999998,14.478571428571428,14.31,14.128000000000002,1.0170452066553681,0.9363595627580614,1.1750492286090877,0.8300000000000001,1.7799999999999994,1.549999999999999,16.794285714285714,0.5742857142857112,63.8,63.32857142857142,90.71000000000001,35.4,55212.0,2,3
2025-06-26,Potato,Dumka,12.76,15.72,14.14,75.0,HIGH,10.28,30.5,88.3,79992.0,3,26,6,26,0,Kharif,0,0,284.86,16.678571428571427,13.24,14.86,14.03,16.1,15.53,14.39,14.34,14.043333333333331,14.501428571428571,14.305000000000001,14.165333333333333,0.9815536760907819,0.9422783354920659,1.125812299334562,-1.6199999999999992,-2.860000000000001,-2.289999999999999,15.452857142857143,-1.3414285714285707,67.8,61.857142857142854,78.60000000000001,31.4,58581.0,2,3
2025-06-27,Potato,Dumka,11.83,15.87,13.71,59.6,HIGH,2.97,31.0,83.0,67385.0,4,27,6,26,0,Kharif,0,0,284.86,16.195714285714285,14.14,13.24,14.86,14.83,14.91,14.53,15.62,14.079999999999998,14.221428571428572,14.205714285714285,14.158666666666669,0.683993873545166,0.8740332178660567,1.1253343819789778,0.9000000000000004,-0.6899999999999995,-0.7699999999999996,16.678571428571427,1.2257142857142842,75.0,63.785714285714285,61.430000000000014,30.5,79992.0,2,3
2025-06-28,Potato,Dumka,15.86,20.49,18.01,59.6,HIGH,4.14,35.2,83.9,54300.0,5,28,6,26,1,Kharif,0,0,284.86,17.345714285714287,13.71,14.14,13.24,13.51,14.24,14.16,14.98,13.696666666666665,14.061428571428573,14.120000000000001,14.095,0.6479564947180615,0.8583526261207867,1.0933837071376733,-0.4299999999999997,0.20000000000000107,-0.5299999999999994,16.195714285714285,-0.4828571428571422,59.6,63.41428571428571,46.46000000000001,31.0,67385.0,2,3
2025-06-29,Potato,Dumka,14.0,19.01,16.33,58.2,HIGH,5.13,32.4,84.8,59710.0,6,29,6,26,1,Kharif,0,0,284.86,17.464285714285715,18.01,13.71,14.14,14.94,13.96,10.88,14.01,15.286666666666664,14.704285714285716,14.389285714285714,14.196,1.5765664923375788,1.3496578728054078,1.2986348269597365,4.300000000000001,3.070000000000002,4.050000000000001,17.345714285714287,1.1500000000000021,59.6,64.74285714285715,35.40000000000001,35.2,54300.0,2,3
2025-06-30,Potato,Dumka,12.78,17.1,14.79,66.3,HIGH,12.97,30.9,90.3,74183.0,0,30,6,27,0,Kharif,0,0,284.86,16.247142857142858,16.33,18.01,13.71,14.03,14.14,14.46,13.18,16.016666666666662,14.902857142857142,14.55857142857143,14.273333333333333,1.6943407202183953,1.4374489001904034,1.355029795659889,-1.6800000000000033,2.299999999999999,2.1899999999999977,17.464285714285715,0.11857142857142833,58.2,63.55714285714286,35.140000000000015,32.4,59710.0,2,3
2025-07-01,Potato,Dumka,12.68,17.17,14.77,61.0,HIGH,98.28,34.2,87.9,56101.0,1,1,7,27,0,Kharif,0,0,284.86,15.501428571428573,14.79,16.33,18.01,14.86,12.9,12.7,16.28,16.37666666666666,15.01142857142857,14.605,14.327,1.652931018639516,1.43338088770223,1.342054909200808,-1.5399999999999991,-0.07000000000000028,1.8899999999999988,16.247142857142858,-1.217142857142857,66.3,64.32857142857142,44.23000000000002,30.9,74183.0,2,3
2025-07-02,Potato,Dumka,12.39,17.08,14.57,43.1,LOW,58.14,34.9,80.9,49219.0,2,2,7,27,0,Kharif,0,0,284.86,16.907142857142855,14.77,14.79,16.33,13.24,13.08,13.31,13.67,15.296666666666662,14.998571428571427,14.73857142857143,14.276666666666666,1.6546543301791672,1.346790242035942,1.2937284619783922,-0.019999999999999574,1.5299999999999994,1.6899999999999995,15.501428571428573,-0.7457142857142856,61.0,63.92857142857143,134.36,34.2,56101.0,2,3
2025-07-03,Potato,Dumka,14.16,17.5,15.71,69.5,HIGH,5.15,31.5,84.2,63086.0,3,3,7,27,0,Kharif,0,0,284.86,17.49142857142857,14.57,14.77,14.79,14.14,16.1,15.53,12.98,14.709999999999999,15.18857142857143,14.845,14.306666666666667,1.486925559349673,1.2618347447570968,1.28960387752177,-0.1999999999999993,0.4299999999999997,-1.5300000000000011,16.907142857142855,1.4057142857142821,43.1,60.4,191.91000000000003,34.9,49219.0,2,3
2025-07-04,Potato,Dumka,12.3,16.3,14.16,71.2,HIGH,10.11,33.0,79.1,64026.0,4,4,7,27,0,Kharif,0,0,284.86,16.364285714285714,15.71,14.57,14.77,13.71,14.83,14.91,15.2,15.016666666666666,15.412857142857144,14.817142857142857,14.397666666666668,1.4192687587358261,1.2360385142828239,1.2890806222166087,1.1400000000000006,2.0,0.8800000000000008,17.49142857142857,0.5842857142857163,69.5,59.614285714285714,186.78,31.5,63086.0,2,3
2025-07-05,Potato,Dumka,14.99,18.73,16.73,37.9,LOW,14.85,33.0,83.7,36080.0,5,5,7,27,1,Kharif,0,0,284.86,17.532857142857143,14.16,15.71,14.57,18.01,13.51,14.24,14.39,14.813333333333333,15.477142857142857,14.769285714285715,14.363,1.3370952881240492,1.2484110780426043,1.2807167982192724,-1.5500000000000007,-3.8500000000000014,0.6500000000000004,16.364285714285714,-1.1271428571428572,71.2,61.271428571428565,193.92000000000002,33.0,64026.0,2,3
2025-07-06,Potato,Dumka,14.5,18.53,16.37,58.6,HIGH,15.62,32.0,87.2,56666.0,6,6,7,27,1,Kharif,0,0,284.86,17.571428571428573,16.73,14.16,15.71,16.33,14.94,13.96,14.53,15.533333333333331,15.294285714285715,14.999285714285714,14.441,0.9701521726486819,1.2943335932242308,1.3517073494733751,2.5700000000000003,0.40000000000000213,1.790000000000001,17.532857142857143,1.168571428571429,37.9,58.17142857142858,204.63000000000002,33.0,36080.0,2,3
2025-07-07,Potato,Dumka,13.61,16.19,14.81,58.4,HIGH,4.89,35.6,82.8,51859.0,0,7,7,28,0,Kharif,0,0,284.86,16.634285714285713,16.37,16.73,14.16,14.79,14.03,14.14,14.16,15.75333333333333,15.299999999999999,15.10142857142857,14.502333333333333,0.9773603907121744,1.3447382195506257,1.3968750427497516,-0.35999999999999943,1.5800000000000018,2.3400000000000016,17.571428571428573,0.03857142857143003,58.6,58.22857142857142,215.12,32.0,56666.0,2,3
2025-07-08,Potato,Dumka,12.76,16.42,14.46,66.1,HIGH,7.33,29.4,84.1,67455.0,1,8,7,28,0,Kharif,0,0,284.86,16.044285714285714,14.81,16.37,16.73,14.77,14.86,12.9,10.88,15.969999999999999,15.302857142857144,15.157142857142857,14.524000000000001,0.9756487463171349,1.312709637888709,1.3964230166317655,-1.5600000000000005,0.040000000000000924,-0.049999999999998934,16.634285714285713,-0.9371428571428595,58.4,57.10000000000001,207.04,35.6,51859.0,2,3
2025-07-09,Potato,Dumka,13.13,17.04,14.95,54.3,MODERATE,5.26,31.2,88.8,60131.0,2,9,7,28,0,Kharif,0,0,284.86,16.35,14.46,14.81,16.37,14.57,13.24,13.08,14.46,15.213333333333331,15.258571428571429,15.12857142857143,14.643333333333334,1.0102875592526475,1.323979183794137,1.2155326158641477,-0.34999999999999964,-0.10999999999999943,1.2200000000000006,16.044285714285714,-0.5899999999999999,66.1,57.82857142857143,116.09000000000002,29.4,67455.0,2,3
2025-07-10,Potato,Dumka,13.54,18.2,15.71,53.7,MODERATE,4.74,31.6,82.7,61605.0,3,10,7,28,0,Kharif,0,0,284.86,16.461428571428574,14.95,14.46,14.81,15.71,14.14,16.1,12.7,14.739999999999997,15.312857142857142,15.250714285714285,14.659666666666668,0.9767755505694217,1.2103493728650936,1.216276067044,0.48999999999999844,-0.7600000000000016,0.8099999999999987,16.35,0.3057142857142878,54.3,59.42857142857143,63.210000000000015,31.2,60131.0,2,3
2025-07-11,Potato,Dumka,13.32,17.75,15.38,64.5,HIGH,10.19,32.3,90.5,60611.0,4,11,7,28,0,Kharif,0,0,284.86,17.505714285714287,15.71,14.95,14.46,14.16,13.71,14.83,13.31,15.039999999999997,15.312857142857144,15.362857142857143,14.76,0.9767755505694217,1.1716354681934997,1.172403955333832,0.7600000000000016,1.5500000000000007,2.0,16.461428571428574,0.1114285714285721,53.7,57.17142857142857,62.80000000000001,31.6,61605.0,2,3
2025-07-12,Potato,Dumka,14.43,18.93,16.52,61.2,HIGH,10.42,31.1,88.2,66157.0,5,12,7,28,1,Kharif,0,0,284.86,17.955714285714286,15.38,15.71,14.95,16.73,18.01,13.51,15.53,15.346666666666664,15.487142857142857,15.482142857142858,14.829,0.8353983936962063,1.0711114182609631,1.1447100220066284,-0.33000000000000007,-1.3499999999999996,-2.630000000000001,17.505714285714287,1.0442857142857136,64.5,56.214285714285715,62.88000000000001,32.3,60611.0,2,3
2025-07-13,Potato,Dumka,13.33,16.32,14.72,62.8,HIGH,9.39,34.5,82.3,62439.0,6,13,7,28,1,Kharif,0,0,284.86,17.594285714285714,16.52,15.38,15.71,16.37,16.33,14.94,14.91,15.87,15.457142857142857,15.375714285714286,14.862,0.7856147123050843,0.852288451403007,1.179361019278135,1.1399999999999988,0.14999999999999858,0.19000000000000128,17.955714285714286,0.4499999999999993,61.2,59.54285714285714,58.45000000000001,31.1,66157.0,2,3
2025-07-14,Potato,Dumka,12.82,18.0,15.23,53.9,MODERATE,4.36,34.8,87.6,61145.0,0,14,7,29,0,Kharif,0,0,284.86,16.882857142857144,14.72,16.52,15.38,14.81,14.79,14.03,14.24,15.54,15.221428571428572,15.260714285714286,14.855666666666668,0.7099631110468606,0.8216911668173726,1.1796045021992978,-1.799999999999999,-0.08999999999999986,-0.06999999999999851,17.594285714285714,-0.3614285714285721,62.8,60.142857142857146,52.22000000000001,34.5,62439.0,2,3
2025-07-15,Potato,Dumka,14.07,18.26,16.02,52.4,MODERATE,10.43,33.9,89.9,45614.0,1,15,7,29,0,Kharif,0,0,284.86,17.66142857142857,15.23,14.72,16.52,14.46,14.77,14.86,13.96,15.489999999999997,15.281428571428572,15.292142857142858,14.888666666666667,0.686766058456108,0.8106424666833913,1.1756281764210403,0.5099999999999998,0.7699999999999996,0.46000000000000085,16.882857142857144,-0.71142857142857,53.9,59.49999999999999,51.69000000000001,34.8,61145.0,2,3
2025-07-16,Potato,Dumka,13.49,16.42,14.85,54.2,MODERATE,37.89,34.4,93.4,49163.0,2,16,7,29,0,Kharif,0,0,284.86,18.05142857142857,16.02,15.23,14.72,14.95,14.57,13.24,14.14,15.323333333333332,15.504285714285714,15.381428571428572,14.957333333333334,0.6262283167995754,0.8175183568187298,1.1796695426621464,0.7899999999999991,1.0700000000000003,1.4499999999999993,17.66142857142857,0.7785714285714249,52.4,57.542857142857144,54.79000000000002,33.9,45614.0,2,3
2025-07-17,Potato,Dumka,15.05,18.03,16.44,61.6,HIGH,18.92,34.7,73.3,63577.0,3,17,7,29,0,Kharif,0,0,284.86,17.298571428571428,14.85,16.02,15.23,15.71,15.71,14.14,12.9,15.366666666666665,15.49,15.401428571428571,14.981,0.6419241907471558,0.7993637579861571,1.1697873369945344,-1.17,-0.8600000000000012,-0.8600000000000012,18.05142857142857,0.39000000000000057,54.2,57.528571428571425,87.42000000000002,34.4,49163.0,2,3
2025-07-18,Potato,Dumka,12.74,17.6,15.0,62.3,HIGH,5.56,34.7,82.6,69289.0,4,18,7,29,0,Kharif,0,0,284.86,16.83142857142857,16.44,14.85,16.02,15.38,14.16,13.71,13.08,15.769999999999998,15.594285714285714,15.453571428571427,15.099,0.7360221269963956,0.8436241155579818,1.1305181906143784,1.5900000000000016,1.0600000000000005,2.280000000000001,17.298571428571428,-0.7528571428571418,61.6,58.65714285714286,101.60000000000002,34.7,63577.0,2,3
2025-07-19,Potato,Dumka,15.87,21.35,18.42,55.2,HIGH,3.31,32.3,94.1,47933.0,5,19,7,29,1,Kharif,0,0,284.86,17.68285714285714,15.0,16.44,14.85,16.52,16.73,18.01,16.1,15.43,15.540000000000001,15.513571428571428,15.163,0.7677890335240051,0.7713186226079087,1.0647102568465034,-1.4400000000000013,-1.5199999999999996,-1.7300000000000004,16.83142857142857,-0.4671428571428571,62.3,58.34285714285714,96.97000000000003,34.7,69289.0,2,3
